Address Code,Address Title,Address Line 1,Address Line 2,City,Postal Code,Origin Address
SL3A,QSCPL VF GJ AHM BAVLA GROCERY,BAVLA,,BAVLA,,TRUE
SL43,BURHANPUR,CENTRAL WAREHOUSE GODOWN NO 1 BHADURPUR ROAD,,BURHANPUR,450331,TRUE
SL47,SMART HUB AURANGABAD RRL,"RELIANCE RETAIL LIMITED CENTRAL WAREHOUSE PLOT NO 91 MIDC AREA CHIKALTHANA, AURANGABAD",,AURANGABAD,431003,TRUE
SL4C,DISTRIBUTION CENTRE; INDOSPACE INDUSTRIAL PARK,"BUILDING NO. B-700, PLOT NO. D-223/4, CHAKAN MIDC PHASE- II, VILLAGE - BHAMBOLI, PUNE RURAL (MAHARASHTRA)",,PUNE,410501,TRUE
SL54,GWALIOR,"PLOT NO 72 & 73, GOSPURA INDUSTRIAL AREA, BEHIND CIMMCO STEEL FOUNDRY GOLE KA MANDIR BIRLA NAGAR, GWALIOR",,GWALIOR,474004,TRUE
SL55,MANDSAUR,"RUCHI WAREHOUSE VILL. AJIJKHEDI NEAR MPT HIGHWAY MHOW NEEMUCH ROAD, MANDSAUR",,MANDSAUR,458001,TRUE
SL61,JABALPUR,SMART FC JABALPUR KATANGI BY PASS ROAD JABALPUR,,JABALPUR,482002,TRUE
SL75,SMART FC NARSINGHPUR,"KRISHI UPAJ MANDI CAMPUS, CWC NARSINGHPUR, MP",,NARSINGHPUR,487001,TRUE
SL9I,RELIANCE RETAIL LTD VILLAGE,RELIANCE RETAIL LIMITED VILLAGE DUGRI HADBAST 220 TEHSIL PAYAL NEAR TIBBE WALA PULL,,LUDHIANA,143526,TRUE
SL9T,RRL SULTANPUR TRENDS DC,"INDUSTRIAL PLOT N1 STREET NIMANA SECTOR 5 TEHSIL BADLI, DISTT. JHAJJAR HARYANA",,JHAJJAR,124103,TRUE
SLA8,RRL-TRENDS DC-NAGPUR,"MAYUR LOGISTICS PARK KALMESHWAR ROAD, NIMJI MAUZA- NIMJI, NAGPUR",,NAGPUR,441501,TRUE
SLAD,SMART HUB AMRAVATI RRL,CENTRAL WAREHOUSING CORPORATION WARD NO 21 AMRAVATI,,AMRAVATI,444601,TRUE
SLAH,SMART HUB JODHPUR RRL,"CENTRAL WAREHOUSE, KHASRA NO 51/4 51/5 SALAWAS JODHPUR RD, TANAWARA, JODHPUR",,JODHPUR,342013,TRUE
SLAJ,"RRL, NANDED","RELIANCE RETAIL LIMITED CENTRAL WARE HOUSE CORPORATION BLOCK 178, BHAYGAON ROAD TUPPA NANDED",,NANDED,431603,TRUE
SLBO,RUCHI INFRASTRUCTURE LTD,"KHASRA NO 75 TO 79 AND 161168& 173, VILLAGE SARISTAL, SATNA PANNA ROAD SATNA (M.P.)",,SATNA,485441,TRUE
SLC2,SMART HUB DHAR,VILLAGE UTAWAD,,PITHAMPUR,454001,TRUE
SLCS,RRL MH NAGPUR SWC PL DC,"RELIANCE RETAIL LIMITED, SARDA WAREHOUSING PLOT NO 4 KH, NO 18/4/A P.H NO 24 TH.KAMPTEE, DIST-NAGPUR MAHARASHTRA, NAGPUR",,NAGPUR,441001,TRUE
SLDN,SMART HUB SATARA RRL,"RELIANCE RETAIL LTD, MSWC PLOT NO -4 SATARA NEW MIDC, SATARA, MAHARASHTRA",,SATARA,415004,TRUE
SLE9,BADLI,BUILDING NO B 1100 INDOSPACE INDUSTRIAL PARK PVT LTD BADLI VLG PAHASOUR FAIZABAD,,BADLI,124105,TRUE
SLEB,RRL MH NAGPUR OCLP6 GROCERY DC,RELIANCE RETAIL LIMITED C/O UNIT NO-6 OCLP KHASARA NO 17 PATWARI HALKA-72 MOUZA SHIVMADKA MOUZA KOTEWADA TAHSIL-HINGNA NAGPUR,,NAGPUR,441122,TRUE
SLEG,JAMNAGAR STO NO,SMART HUB JAMNAGAR RRL RELIANCE RETAIL LIMITED RELIANCE DC PLOT NO 1 TO10 &18TO46 SURVEY NO 176/1 NEAR RAILWAY CROSSING MOTI KHAVDI JAMNAGAR,,JAMNAGAR,361140,TRUE
SLEI,"SMART HUB KOTA, RRL","CWC WAREHOUSE, ROAD NO. 1, INDRAPRASTH IND. AREA, NEAR DAKANIA RAILWAY STATION, KOTA",,KOTA,324005,TRUE
SLEW,"RELIANCE RETAIL LTD, RAIPUR",KHASRA NO 681/1 684/1 684/2 684/3 684/4 684/5 684/6 684/7 & 687/2 PH NO 23 NEAR FLYOVER RING ROAD NO 3 VLG TEKARI RAIPUR,,RAIPUR,493111,TRUE
SLGC,RRL CDIT PUNE INTERIM DC,"RELIANCE RETAIL LIMITED, MH-DC-PUN-019, SANGHAR WAREHOUSING SURVEY NO 27, SITUATED AT VILLAGE LONIKAND, TAL HAVELI DIST, PUNE",,PUNE,412216,TRUE
SLHA,SMART HUB JHANSI FCPL,SMART HUB JHANSI FCPL,,JHANSI,284001,TRUE
SLHD,NANDURBAR,NANDURBAR,,NANDURBAR,425412,TRUE
SLJ1,KOLHAPUR,"GATE NO323, 324 AMBAP CROSSING WATHAR TURF VADGAON PUNE BANGLORE HIGHWAY",,KOLHAPUR,416012,TRUE
SLJ2,RRL RAJPURA,"PRAGATI WAREHOUSE LLP BANUR SHAMBHU ROAD VILL- RAJGARH, DIST. RAJPURA PATIALA, PUNJAB",,RAJPURA,140401,TRUE
SLJR,STO MIRAJ,"RELIANCE RETAIL LTD. CWC MIRAJ P-8, BLOCK-C CENTRAL WAREHOUSING CORPORATION, MIRAJ. MAHARASHTRA",,MIRAJ,416410,TRUE
SLLL,HINGANGHAT,"SURVEY NO 119 54/1 GODOWN NO 4 & 5 BORGAON, NANDGAON, TAH, HINGANGHAT, HINGANGHAT, MAHARASHTRA",,HINGANGHAT,442301,TRUE
SLLM,RRL DIGITAL CDIT SILIGURI DC,MOUZA BINNAGURI PO BHAKTINAGAR NEAR CANNEL ROAD SAHUDANGI,,SILIGURI,735135,TRUE
SLLR,SAHARANPUR,"CWC, SAHARANPUR",,SAHARANPUR,247001,TRUE
SLLT,RELIANCE RETAIL LTD PATNA,RAM KRIPAL SINGH CAMPUS BASTHAR SABALPUR PATNA-800009,,PATNA,800009,TRUE
SLM2,QWIK SUPPLY CHAIN PVT LTD,"QWIK SUPPLY CHAIN PVT LTD. GATI REALTORS P L, S NO 471TO476, MOUZA KHUMARI PSK12, KHASRANO41-43, MOUZA KOKARDA KHUMARI, KAMLESHWAR NAGPUR, MAHARASHTRA(27)",,NAGPUR,441502,TRUE
SLM3,INDORE HUB,"DISTRIBUTION CENTRE SHRI VINAYAK LOGISTICS SY NO 135/1136/1141/1/1 & 142/1/2 AB RD VILLAGE BARODA ARJUN TEHSIL SANWER INDORE, MADHYA PRADESH",,INDORE,453771,TRUE
SLM4,UNITY LOGISTICS PARK,UNITY LOGISTICS PARK NEAR KATANGI BYPASS JABALPUR MP,,JABALPUR,482002,TRUE
SLNC,SMART HUB JALNA RRL,"RELIANCE RETAIL LIMITED BAGDIYA WAREHOUSE GATE NO -14, VILLAGE-DEVMURTI TALUKA & DISTRICT - JALNA",,JALNA,431203,TRUE
SLOR,RRL DEHRADUN KUAWALA DIGITAL DC,KHASARA235 KHASARA NO 235 CH OPP TITAN I RELIANCE RETAIL LTD CO KANDARP TRADELINK KAUAWALA HARIDWAR ROAD DEHRADUN DEHRADUN UTTARANCHAL,,DEHRADUN,248001,TRUE
SLPB,SMART HUB NEEMUCH,"RRL SURVEY NO. 711, 712, 713/1/2/3 & 37, 38 VILL SEMLI CHOUDHRY & JAMUNIYAKALAN MHOW-NEEMUCH ROAD DIST NEEMUCH",,NEEMUCH,458441,TRUE
SLPR,RRL VF HR KUMASPUR CPC,HR KUMASPUR CPC,,SONIPAT,,TRUE
SLQW,DHULE,"PLOT F-1, RELIANCE RETAIL & PROPERTY LIMITED, PLOT NO F-1, MIDC ADDITIONAL INDUSTRIAL AREA, AVDHAN, DHULE, MAHARASHTRA",,DHULE,424006,TRUE
SLR2,RELIANCE BRANDS LTD - MOTHERCARE,"SWARA BABY PRODUCTS PVT LTD, PLOT NO 598 599 SECTOR 3, INDUSTRIAL AREA PITHAMPUR, DHAR",,PITHAMPUR,454775,TRUE
SLSO,"AKOLA , MAHARASHTRA","WH BEARING NO 1A1B 2A 2B 3C, SURVEY NO 59 1B, GRAMPANCHAYAT, HOUSE NO. 706, MOUZA RIDHORA, TEHSIL BALAPUR, AKOLA, MAHARASHTRA",,AKOLA,444302,TRUE
SLTM,RRL VF JPR CHOMU PL DC,RELIANCE RETAIL LIMITED SHREE SHYAM LOGISTICSSURVEY NO 685/2 690/2 690/2 686/1 688/1 VILLAGE HATHNODA TEHSIL CHOMU DIST JAIPUR JAIPUR,,CHOMU,303702,TRUE
SLTO,RRL DC BUILDING NO B 1000 INDOSPACE,"""INDUSTRIAL, JHAJJAR BADLI ROADPAHASOUR"" FAIZABAD PO BADLI BADLI JHAJJAR",,JHAJJAR,124105,TRUE
SLTY,RRL-DIGITAL AHMEDABAD DC,"RRL CDIT DIGITAL BAVLA AHMDC, RELIANCE RETAIL LIMITED, BUILDING NO B100 ARMAN LOGISTICS PARK, SITUTAED AT INDOSPACE INDUSTRIAL AND LOG, VILLAGE BHAYALA TALUKA BAVLA AHMEDABAD AHMEDABAD",,AHMEDABAD,382240,TRUE
SLUI,RRL VF KHARGONE PL DC,"RELIANCE RETAIL LIMITED, MEWARA AGRO SERVICES KHASRA NO 208/3/2, VILLAGE KHALBUJURG TEHSIL, KHASRAWAD DIST KHARGONE, KHARGONE",,KHARGONE,451660,TRUE
SLW5,"RRL, KULANA PATAUDA","RELIANCE RETAIL LIMITED, RRL VF HR KULANA PL DC, VILLAGE KULANA PATAUDA",,JHAJJAR,124108,TRUE
SLX2,SMART HUB SAGAR,"MADHYA PRADESH-RRL SY NO 21, 22, 23 SAGAR",,SAGAR,470002,TRUE
SLX9,TO RRL MP ASHTA JLCH WH PL DC,"JEETMAL LAXMI CHAND WH KHASRA NO 128, BHOPAL ROAD INDORE BHOPAL HIGHWAY, JATAKHEDA JOD DIST SEHORE",,SEHORE,466116,TRUE
SLXP,PL - AHMEDNAGAR,SAIDEEP FOAMS PVT LTD PLOT NO A11/2 NAGPUR MIDC AHMADNAGAR MAHARASHTRA,,AHMEDNAGAR,,TRUE
SM1B,RRL-CDIT-JAMMU-INTERIM,PHASE 2 SIDCO INDUSTRIAL COMPLEX BARI BARAHMANA,,JAMMU,180010,TRUE
SMPR,"532, NR. MAAN LAKE, VILLAGE","ODE, NR. SP RING ROAD, AHMEDABAD",,AHMEDABAD,382423,TRUE
SN9J,RELIANCE RETAIL LTD MUNDKA,"PLOT NO. 62/4/1, 62/3 NETAJI SUBHASH VIHAR, TIKRI KALA, ROTHAK ROAD, MUNDKA, NARELA ZONE, NEW DELHI",,DELHI,110041,TRUE
SN9O,RRL VF WB HWH ISLAMPUR PCS,RELIANCE RETAIL LIMITED AAPB PROPERTIES LLP AMTA IND PARK 2 MOUZA & VILLAGE ISLAMPUR PO ISLAMPUR P S JAGATBALLAVPUR JL NO 76 HOWRAH HOWRAH,,HOWRAH,711401,TRUE
SQ1N,RRL VF UP PAKHANA PL DC,SUSHIL KUMAR GODOWNGD NO 04 KHEWAT NO 323 KHATAUNI NO 380 VILLAGE PAKHANA TEHSIL NILOKHER,,NILOKHERI,132116,TRUE
SR1T,RRL VF GJ AMD PIRANA PL DC,"RELIANCE RETAIL LIMITED RRL-GJ-PIRANA-GOGREE SHIV PRERANA INDUSTRIALPLOT NO 32 ESTATE PIRANA ROAD, AHMEDABAD",,AHMEDABAD,382425,TRUE
SRN,SCHMITEAM RAJHANS NUTRITIONS PVT LTD,SURAT,,SURAT,,TRUE
ST4S,RELIANCE CONSUMER PRODUCTS LTD VILLAGE KULANA,"PATAUDA, HR",,JHAJJAR,124108,TRUE
STEELCO,FOOTCARE,"C-32 SITE C UPSIDC INDUSTRIAL AREA, SIKANDRA, AGRA",,AGRA,282007,TRUE
STVD,"R.S.NO 248,262/2, 263, BLOCK NO 237","SURAT, GUJARAT 395010",,SURAT,395010,TRUE
STVT,NTEX TRANSPORTATION SERVICE PVT LTD,"SURAT, GUJARAT 394107",,SURAT,394107,TRUE
SU90,RRL JAIPUR,JAIPUR,,JAIPUR,302001,TRUE
SURAT,"TRIBHUVAN POLYMERS, SURAT","RELIANCE RETAIL BLOCK NO. 61, B/H TRIBHUVAN POLYMERS, NEAR PALSANA CHOWKDI, JUNA MAKHINGA SURAT",,SURAT,394315,TRUE
SURAT1,BALAJI AGRO PRODUCT PVT LTD,52AT PO-TENTA-BARDOLISURAT-394601,,SURAT,394601,TRUE
SUTT,"BUILDING NO. B400, INDOSPACE","BUILDING NO. B400, INDOSPACE PHASE 2, KUNNAVAKKAM, WALAJABAD BLOCK, KANCHIPURAM CHENNAI",,CHENNAI,631604,TRUE
SV9W,JAI BHAGWAN COMPLEX,"JAI BHAGWAN COMPLEX, WAREHOUSE NO.D-1, PREMISES 456, VAHULI VILLAGE BHIWANDI DIST THANE-",,BHIWANDI,421302,TRUE
SXKK,"CDIT DC, CARRYFAST LOGISTICS PVT LTD, RAIPUR","RELIANCE RETAIL LIMITED V S LOGISTICS PARK, NEAR RING ROAD NO.3, VILLAGE-TULSI, BARADERA AREA, RAIPUR, CHHATTISGARH",,RAIPUR,492101,TRUE
SZAA,RRL VF GJ AMD MOJE GIRAMTHA,"PL DC RELIANCE RETAIL LIMITED, BLOCK/SURVEY NO 215/1, OLD NO 229, PRERANA NANDAN INDUSTRIAL PARK, MOJE, GIRAMTHA TA DASCROI, AHMEDABAD",,AHMEDABAD,382425,TRUE
SZBE,RRL VF RJ JP GEETA PL DC,"GEETA COLD STORE B112 A, ROAD NO 9 VKI JAIPUR",,JAIPUR,302013,TRUE
SZBL,QWIK SUPPLY CHAIN PVT LTD,"SZBL PORTICO DC JHAJJAR, QWIK SUPPLY CHAIN PRIVATE LTD, REWARI ROAD NH 71 NEW NH 352 CHAINAGE RD 401 370, VILLAGE GHIJAROD, RAIPUR, JHAJJAR",,JHAJJAR,124103,TRUE
T0EM,EGROCERY FC VADODARA,VADODARA,,VADODARA,,TRUE
T0RJ,METRO PIPLIYA KUMHAR INDORE,"NEAR NIRANJANPUR CIRCLE, DEWAS NAKA VILLAGE PIPLIYA KUMHAR, INDORE, MADHYA PRADESH",,INDORE,452010,TRUE
T19P,SMT GJ AHM ODHAV,ODHAV AHMEDABAD,,AHMEDABAD,,TRUE
T2E4,METRO CASH & CARRY INDIA PVT LTD (RELIANCE RETAIL,"KHEWAT NO. 3, KHATAUNI NO 6, VILL BIR BAHADURGARH",,PATIALA,147021,TRUE
T2FQ,RRL YOUSTA RIL MALL JAMNAGAR,"F-23, FIRST FLOOR SURVEY NO.31, MOTI KHAVDI JAMNAGAR",,JAMNAGAR,361142,TRUE
T2IU,BHOPAL,"ASHIMA MALL, NARMADAPURAM RD, DANISH NAGAR, BAWARIA KALAN, BHOPAL, MADHYA PRADESH",,BHOPAL,462026,TRUE
T2KH,STORE JAIPUR SITAPURA,"GODWON 5, 6, 7, 8, PLOT NO SP1, CWC RIICO IND AREA, SITAPURA II",,JAIPUR,302022,TRUE
T2NX,STORE AHMEDABAD SHAHLAM,"METRO SHAHALAM, CENTRAL WAREHOUSE AHMEDABAD",,AHMEDABAD,380028,TRUE
T2OS,M/S SHRI VINAYAK INDUSTRIES,"INFRONT OF RIICO INDUSTRIAL AREA, GRAM GOHANA BEAWAR, RAJASTHAN",,BEAWAR,305901,TRUE
T2OW,STORE KOTA,"GODOWN 1A, 1B, 1C CENTRAL WAREHOUSE, NR DAKNIA RAILWAY STATION KOTA II, KOTA, LADPURA(RAJASTHAN)",,KOTA,324005,TRUE
T2OX,SMART HUB UDAIPUR RRL,"CENTRAL WAREHOUSE, GODOWN NO 1A 1B &3, OPP FCI DEPOT UDAIPUR DEPOT",,UDAIPUR,313001,TRUE
T2PF,RELIANCE RETAIL LTD STORE AHMEDABAD RAJODA,"GALLOPS INDUSTRIAL PARK, OPP. MELDI MATA MANDIR, RAJODA, BAVLA",,BAVLA,382220,TRUE
T2QC,CWC,"CWC GODAWOON WARD NO.21, RAMPURI CAMP, VILAS NAGAR ROAD, AMRAVATI",,AMRAVATI,444604,TRUE
T2QD,AURANGABAD METRO CASH & CARRY INDIA PVT LTD (RELIA,"PLOT NO 91, CHIKHALTHANA MIDC AURANGABAD",,AURANGABAD,431210,TRUE
T2QI,STORE NANDURBAR,"RAMDEVJI WAREHOUSE PALASHI, GHULI GAON, NANDURBAR",,NANDURBAR,425412,TRUE
T2RB,BAREILLY METRO CASH & CARRY INDIA PVT LTD (RELIANC,"FARIDPUR- BUKHARA ROAD, NEAR ITBP CAMP BAREILLY-",,BAREILY,243001,TRUE
T2SQ,STORE AJMER,"METRO CASH & CARY C1, PANCHSHEEL SCHEME, MAKARWALI ROAD, AJMER",,AJMER,,TRUE
T2TD,STORE NAGPUR,"PSK12 GRAM PNCHYT KHUMARI TAL KAMLESHWAR, KALAMESHWAR(MAHARASHTRA)-441502",,KALAMESHWAR,441502,TRUE
T2XD,RJ.BHILWARA,"PLOT NO- B-1, HAMIRGARH ROAD, BHILWARA",,BHILWARA,311001,TRUE
T3DM,METRO CASH & CARRY STORE SONIPAT,CITY MALL TARANA ROAD NEAR BUS STAND SONIPAT HARYANA,,SONIPAT,131001,TRUE
T3DR,METRO CASH & CARRY INDIA PVT.LTD,"PLOT NO.1/1 SSGT ROAD, GHAZIABAD -201009 UTTAR PRADESH",,GHAZIABAD,201009,TRUE
T3FK,SWADESH STORE JAMNAGAR,"RELIANCE RETAIL LIMITED NEAR ESIC OFFICE RELIANCE GREENS ""MOTI KHAVDI, JAMNAGAR",,JAMNAGAR,361140,TRUE
T5GI,OPP RELIANCE GUJARATI MEDIUM SCHOOL,"SECTOR 1 PO PETROCHEMICALS TOWNSHIP, REFINERY ROAD VILLAGE UNDHERA VADODARA GUJARAT",,VADODARA,391345,TRUE
T5GJ,"RELIANCE RETAIL, OPPOSITE COMMANDO",COMPLEX. BAHADARGARH PATIALA.,,PATIALA,147021,TRUE
T5JG,STORE LUDHIANA DUGRI,"KHEWAT KHATONI NO. 88/91, VILLAGE DUGRI, HADBAST NO. 220, TEHSIL PAYAL, DISTRICT, LUDHIANA",,LUDHIANA,141002,TRUE
T5JK,CENTRAL WAREHOUSE,"KAPADRA NEAR GEB OFFICE, VARANCHHA ROAD CWC SURAT II, SURAT CITY GUJARAT",,SURAT,395006,TRUE
T5LA,RRL KOTA,GODOWN 1A 1B 1C CENTRAL WAREHOUSE INDRAPRASTHA MD AREA NR. DAKNIA RAILWAY STATION KOTA,,KOTA,324005,TRUE
T5MD,STORE AKOLA BALAPUR,"WH NO 1A 1B 2A 2B 3C ON G AND MIDDLE FL, MOUZA RIDHORA TEHSIL BALASPUR, SURVEY 59 1B GRAM PANCHYT HOUSE NO 706, BALAPUR, AKOLA, MAHARASHTRA, 444302",,AKOLA,444302,TRUE
T5ML,STORE SAHARANPUR,"3 A B D CENTRAL WAREHOUSE JANTA ROAD, SAHARANPUR UTTAR PRADESH",,SAHARANPUR,247001,TRUE
T5NE,"STORE NAGPUR,RELIANCE RETAIL LTD","SURVEY NO 41 42 1 42 2AND43 VILL KAKROD, S NO 471 1 472 473 474 474 476 MOHPA, PSK12 GRAM PNCHYT KHUMARI TAL KAMLESHWAR NAGPUR- MAHARASHTRA",,NAGPUR,441502,TRUE
T5OB,JODHPUR BASNI,"PLOT NO B8 C9 AND 10 A, INDUSTRIAL AREA PHASE 1, BASNI, JODHPUR RAJASTHAN",,JODHPUR,342005,TRUE
T5OO,RELIANCE RETAIL LTD KHASRA NO- 1234/3/1,NEAR BAPU ASHARAM RAJOKARI VILLAGENEW DELHI-110038,,DELHI,110038,TRUE
T88Q,NAUPADA,"BLDG NR MAA DAKHINA KALI TEMPLE PLOT 1254 KHATA NO 678/85 STITIBANBODEN CHOWK KHARIAR UNIT 1 NAUPADA, KHARIAR",,THANE,766107,TRUE
T8WP,"RRL CENTRO-PUNE-MSM PARANJAPE,RELIANCE RETAIL LIMI","CENTRO MSM PARANJAPE MALL, CTS NO 25/20 PLOT 25-C OFF KARVE ROAD, NEAR MES COLLAGE PUNE PUNE",,PUNE,411004,TRUE
TAL8,"RRL RAIPUR VF DC VS,","RRL RAIPUR VF DC VS, RRL VF DC KHASRA NO 684/1 TO 684/7, NEAR FLYOVER RING RD N3 RAIPUR, RAIPUR(CHHATTISGARH)-493111",,RAIPUR,493111,TRUE
TB32,RRL PUNE WAGHOLI CPC,RELIANCE RETAIL LIMITED GATE NO.511 KATKEWADI VILLAGE-WAGHOLI TALUKA - HAVELI PUNE,,PUNE,412207,TRUE
TB35,"RRL BAMNOLI, DELHI",NA,,DELHI,110033,TRUE
TBGR,"CENTRO MALL, PANCHAVATI RD","BESIDE KAIVANNA COMPLEX, PANCHAVATI SOCIETY, AMBAWADI, AHMEDABAD, GUJARAT",,AHMEDABAD,380006,TRUE
TIBI,STORE HANUMANGARH,7 HMH TIBBI ROAD HANUMANGARH TOWN,,HANUMANGARH,,TRUE
TMW9,"CDIT DC, 20 CUBE",AHMEDABAD,,AHMEDABAD,380001,TRUE
TNA8,SMART SHAHIBAUGH,NAMSTE CIRCLE,,AHMEDABAD,380001,TRUE
TNB1,STORE AMRITSAR,"AJNALA ROAD, MIRAKOT E-GROCERY FC AJNALA ROAD",,AMRITSAR,143001,TRUE
TNB6,SMART SUZUKI COLONY,BHILWARA,,BHILWARA,311001,TRUE
TNJ5,RRL SMART SAKINAKA HUB SPACE,SAKINAKA,,MUMBAI,400072,TRUE
TUMKUR,DJ BROTHERS,"INDIA FOOD PARK, PLOT NO.33. VASANTHANARSAPURA, KIADB INDUSTRIAL AREA PHASE LLL, KORA HOBLI, TUMKUR TALUK, TUMKUR DISTRICT",,TUMKUR,572138,TRUE
TXIX,RRL,NOIDA GAUTHAM BUDDHA NAGAR UTTAR PRADESH,,NOIDA,201301,TRUE
TZ7K,RELIANCE RETAIL LTD SUVAS SCALA OPP,"AHMEDABAD (NIKOL STORE) SHANTINIKETAN SOLITAIRE, NIKOL AHMEDABAD",,AHMEDABAD,382350,TRUE
UAM1,AMAZON SELLER SHAMLA,"ANGAN BANQUET HALL, GROUND FLOOR, ONYX ROOM, NANDANVAN -4 AHMEDABAD, GUJARAT 380015",,AHMEDABAD,380015,TRUE
UAMB,AMAZON SELLER SHYAMAL,"GROUND FLOOR, ONYX ROOM, NANDANVAN-4, NEAR PRERNATIRTH DERASAR AHMEDABAD, GUJARAT 380015",,AHMEDABAD,380015,TRUE
UDRI,AMAZON SELLER UDAIPUR,"PLOT NO. A-11, MEWAR INDUSTRIAL AREA, MADRI, UDAIPUR, RAJASTHAN 313001",,UDAIPUR,313001,TRUE
UJJAIN,MANGALMURTHI,MANGALMURTHI WAREHOUSE VILLAGE UNDASA TARANA ROAD UJJAIN,,UJJAIN,456006,TRUE
V012,RRL DIGITAL KURKUMBH,"NDC-2, D1 KURKUMBH MIDC INDUSTRIAL PUNE SOLAPUR HIGHWAY, KURKUMBH",,KURKUMBH,413802,TRUE
V027,A.R. ENTERPRISESE,"74, SITE-C UPSIDC INDUSTRIAL AREA SIKANDRA AGRA UTTAR PRADESH",,AGRA,282007,TRUE
V050,RRL TRENDS SULTANPUR NDC,RRL TRENDS SULTANPUR NDC,,GURGAON,,TRUE
V1JU,RRL SUPER RP BAGH,RRL SUPER RP BAGH - VS NEW DELHI,,DELHI,110033,TRUE
V1KF,RRL GROCERY KHEDA DC,VS SUMAR LOGISTICS AND INDUST PARK NH 8 VILLAGE HARIYALA TAL DIST KHEDA KHEDA(GUJARAT)-387411,,KHEDA,,TRUE
V1PX,RRL AHMEDABAD DISTRIBUTION CE VS GIDC,"NARODA, NARODA INDUSTRIAL ESTATE, AHMEDABA(GUJARAT)",,AHMEDABAD,382330,TRUE
VAAF,ASF - SINDHUBHAVAN,"ROAD, OXYGEN PARK, SINDHU BHAVAN MARG, BESIDE MONTE CARLO, PRL COLONY, THALTEJ, AHMEDABAD, GUJARAT",,AHMEDABAD,380058,TRUE
VAAH,VAAH- AMAZON SELLER-AIRPORT,"SARDAR VALLABHBHAI PATEL INTERNATIONAL AIRPORT AHMEDABAD, GUJARAT SARDAR VALLABHBHAI PATEL INTERNATIONAL AIRPORT AHMEDABAD, GUJARAT 380003",,AHMEDABAD,380003,TRUE
VADODARA,CHEMCO PLASTIC INDUSTRIES PVT LTD,"PLOT NO 32/33 SURVEY NO 188/P, 189/P CHEMCO PLASTIC IND SAVLI INDUSTRIE ALINDRA, MANJUSAR VADODARA GUJARAT",,VADODARA,391775,TRUE
VASHI MKT,"RRL, TURBHE, VASHI","APMC. FRUITS MARKET, SECTOR-19, TURBHE, VASHI",,NAVI MUMBAI,400705,TRUE
VGAN,SHREENATHJI COMMERCIAL HUB,"SHED NO- C-87, 88, 129, 130, AHMEDABAD, GUJARAT",,AHMEDABAD,382415,TRUE
VIDEOTEX,VIDEOTEX INTERNATIONAL PVT LTD,"347-C, UDYOG KENDRA-II, ECOTECH-III, G.NOIDA, U.P",,NOIDA,201306,TRUE
VIJAY LUDH,VIJAY VALLABH HOSIERY FACTORY,B-XXIV-3442/2H GALI NO-6 MAHAVIR JAIN COLONY SUNDER NAGAR LUDHIANA PUNJAB,,LUDHIANA,141007,TRUE
VLAD,AMAZON SELLER VLAD,"VLAD, PLOT NO. 1, 2, 3, NANDANBAG SOCIETY, AHMEDABAD, GUJARAT 380058",,AHMEDABAD,380058,TRUE
VLCK,RELIANCE RETAIL LTD HARIDWAR FC,"RELIANCE RETAIL LIMITED HARIDWAR FC KHASRA NO. 1828 - 1830 NEAR PRINCE PIPE GATE -4, DENSO CHOWK, BAHADRABAD SALEMPUR MEHDOOD IP-II HARIDWAR, UTTARAKHAND",,HARIDWAR,249402,TRUE
VS40,RRL GROCERY KHEDA DC-VS,"COCA-COLA FACTORY BETDILAT, VILL HARIYALA TAL DIST KHEDA NADIAD, GUJARAT",,KHEDA,387411,TRUE
VV9A,RRL VF MP KHAMKHEDA GROCERY DC,"RRL VLG KHAMKHEDA GOHARGANJ RAISEN, HUZUR(MADHYA PRADESH)",,HUZUR,462046,TRUE
VX9C,AMBALA,"RELIANCE RETAIL 616/794, VILLAGE MOHRA, HADBAST NO. 188 AMBALA",,AMBALA,133004,TRUE
WALUJ,RRL AURANGABAD,RELIANCE RETAIL LIMITED GUT NO 49 OPP GARWARE HYTECH FILLING AT NAIGAON POST WALUJ TAL GAANGAPUR DIST AURANGABAD PUNE NAGAR HIGHWAY,,AURANGABAD,431133,TRUE
XBLA,AMAZON SELLER KALUPUR,"KALUPUR RAILWAY STATION RD, SAKAR BAZZAR, AHMEDABAD, GUJARAT 380002",,AHMEDABAD,380002,TRUE
XBLV,VADODARA RAILWAY PARCEL BOOKING OFFIC,"VADODARA, GUJARAT 390020",,VADODARA,390020,TRUE
XBSA,SANAND-RAILWAY STATION,"FCCIL RAILWAY STATION, AHMEDABAD, GUJARAT 382115",,SANAND,382115,TRUE
Y126,"RELIANCE RETAIL LTD, RFL PANVEL","DRY WAREHOUSE C/O. SAASTHA WAREHOUSING LIMITED AT BHINGAR POST : AJIWALI, TAL. PANVEL, MAHARASHTRA",,PANVEL,410206,TRUE
Y267,HC COLD STORE (ESKIMO),"NEAR ULTRATECH CEMENT, OPP INGERSOIL RAND, GIDC NARODA",,AHMEDABAD,382330,TRUE
Y344,LOGISTICS PARK (INDIA) PVT. LTD,LOGISTICS PARK (INDIA) PVT. LTD VILLAGE - NIMJI DIST - NAGPUR TALUKA - KALMESHWAR,,NAGPUR,441501,TRUE
